gvkey,fyear,TFP
1618,1996,-.6666497
1618,1997,-.4062209
1618,1998,-.1755206
1618,1999,-.3637866
1618,2000,-.4879224
1618,2001,-.4229778
1618,2002,-.3556852
1618,2003,-.2786059
1618,2004,-.364988
1618,2005,-.3380197
1618,2006,-.1093612
1618,2007,-.4752121
1618,2008,-.7996023
1618,2009,-1.078802
1618,2010,-1.144019
1618,2011,-1.173882
1618,2012,-1.063024
1618,2013,-1.103154
1618,2014,-1.328221
1618,2015,-1.538216
1618,2016,-1.258708
1620,1963,-.2644953
1620,1964,-.4036129
1620,1965,-.223509
1620,1966,-.3131577
1620,1967,-.3646554
1620,1968,-.409
1620,1971,.0050504
1620,1972,-.1836233
1620,1973,-.3259344
1620,1974,-.1029674
1620,1975,-.1418927
1620,1976,-.0764605
1620,1977,-.3019578
1620,1978,-.4644573
1620,1979,-.5314736
1620,1980,-.2593217
1620,1981,.0231413
1620,1982,-.3157736
1620,1983,-.1669976
1620,1984,-.1824937
1620,1985,.047787
1620,1986,-.0487686
1620,1987,-.0275747
1620,1988,-.0507401
1620,1989,-.1962398
1620,1990,-.0105152
1620,1991,-.291526
1620,1992,-.0339938
1620,1993,-.0913432
1620,1994,-.0353654
1623,1966,-.3585004
1623,1967,-.3079773
1623,1968,-.4101691
1623,1969,-.332462
1623,1970,-.2925973
1623,1971,-.2506146
1623,1972,-.2851855
1623,1973,-.2391833
1623,1974,-.3087878
1623,1975,-.1049425
1623,1976,-.1226549
1623,1977,-.1831988
1623,1978,-.0695867
1623,1979,.0158724
1623,1980,.1117425
1623,1981,-.0713899
1623,1982,-.3279115
1623,1983,-.6348573
1623,1984,-.4303334
1623,1985,-.4243465
1623,1988,-.2504553
1625,1974,-.6580209
1625,1975,-.8842405
1625,1976,-.8664297
1627,1975,-.1792637
1627,1976,-.322765
1627,1977,-.1171497
1627,1978,-.1151879
1627,1979,-.0849054
1627,1980,-.2035971
1627,1981,-.1088225
1627,1982,-.1696585
1627,1983,-.3216156
1627,1985,-.2528818
1627,1986,-.0800141
1627,1987,.1141413
1627,1988,-.0358418
1627,1989,-.0493245
1627,1990,.1398587
1627,1991,.0954449
1627,1992,.0592242
1627,1993,-.0266268
1627,1994,-.126128
1627,1995,-.2750924
1627,1996,-.0500108
1627,1999,.2104969
1627,2000,-.0159416
1627,2001,-.1619304
1627,2002,-.2491953
1627,2003,-.329284
1627,2004,-.5327855
1628,1963,-.2196705
1628,1964,-.3081473
1628,1965,-.2203336
1628,1966,-.0613999
1628,1967,-.0496601
1628,1968,-.1285241
1628,1969,.0785158
1628,1970,-.2880203
1628,1971,-.5605442
1628,1972,-.5317658
1628,1973,-.5084603
1628,1974,-.5110862
1628,1975,-.9790224
1629,1984,.4135448
1630,1971,-.6263661
1630,1972,-.6077461
1630,1973,-.6146797
1630,1974,-.6204948
1630,1975,-.3944681
1630,1976,-.447439
1630,1977,-.5787102
1630,1978,-.7560363
1630,1979,-.4834239
1630,1980,-.4156693
1630,1981,-.3034171
1630,1982,-.6302441
1630,1983,-.9315144
1630,1984,-.9868854
1630,1985,-.9632481
1632,1971,.2079067
1632,1972,.1538342
1632,1973,.1356017
1632,1974,.1766979
1632,1975,-.0003917
1632,1976,-.0509166
1632,1977,-.0838947
1632,1978,-.12121
1632,1979,-.0977789
1632,1980,-.0256486
1632,1981,-.1073604
1632,1982,-.0223029
1632,1983,.0373022
1632,1984,.0936519
1632,1985,.0935933
1632,1986,.0366246
1632,1987,-.131702
1632,1988,-.112001
1632,1989,-.1801249
1632,1990,-.2884816
1632,1991,-.3361455
1632,1992,-.3815425
1632,1993,-.2864609
1632,1994,-.1971675
1632,1995,-.1216664
1632,1996,.0714944
1632,1997,-.0740588
1632,1998,-.0341935
1632,1999,-.0232482
1632,2000,.3577667
1632,2001,.4387462
1632,2002,.1360306
1632,2003,.1621473
1632,2004,.3130417
1632,2005,.1260085
1632,2006,.1706592
1632,2007,.1545001
1632,2008,.2073648
1632,2009,-.0470509
1632,2010,.2395313
1632,2011,.4006534
1632,2012,.3148595
1632,2013,.2307656
1632,2014,.1434877
1632,2015,.3280489
1632,2016,.2211785
1633,1976,-.2976064
1633,1977,-.0540092
1633,1978,.1248286
1633,1979,.1309179
1633,1980,-.0210182
1633,1981,-.0556611
1633,1982,.0593449
1633,1983,.0316866
1633,1984,.0649985
1633,1985,-.1275952
1633,1986,-.2809721
1633,1987,-.414719
1633,1988,-.9859766
1633,1989,-.4299929
1633,1990,-.3754302
1633,1991,-.4396222
1633,1992,-.6122803
1633,1993,-.356707
1633,1994,-.5625801
1633,1995,-.6466516
1633,1996,-.7614862
1633,1997,-.4606161
1633,1998,-.3496584
1633,1999,-.4830927
1633,2000,-.5698544
1633,2001,-.4926508
1633,2002,-.6832726
1633,2003,-.2249681
1633,2004,-.7912818
1633,2005,-.8914104
1633,2006,-.7307497
1633,2007,-.7271988
1633,2008,-.5026088
1633,2009,-.8660293
1633,2010,-.7087938
1633,2011,-.6531728
1633,2012,-.4570383
1633,2013,-.3843485
1633,2014,-.4444713
1633,2015,-.3727324
1633,2016,-.3504211
1634,1977,-.4188396
1634,1978,-.4266685
1634,1979,-.3411122
1634,1980,-.417703
1634,1981,-.3544583
1634,1982,-.211882
1634,1983,-.5812446
1634,1984,-.5748546
1634,1985,-.2945585
1634,1986,-.4870901
1634,1987,-.2983869
1634,1988,-.1602615
1634,1989,-.0989541
1634,1990,-.0766451
1634,1991,-.1387047
1634,1992,-.1869507
1634,1993,-.1665775
1634,1994,-.2261224
1634,1995,-.1602904
1634,1996,-.0765589
1634,1997,-.0450468
1634,1998,-.0204203
1634,1999,-.005145
1634,2000,-.0255419
1634,2001,-.173694
1634,2002,-.3857646
1634,2003,-.440376
1634,2004,-.46087
1634,2005,-.5175167
1634,2006,-.4897098
1634,2007,-.4155158
1634,2008,-.5711167
1634,2009,-1.052145
1634,2010,-.7895771
1634,2011,-.560587
1634,2012,-.6261269
1635,1977,-.5770226
1635,1978,-.6643881
1635,1979,-.5962541
1635,1980,-.5469109
1635,1981,-.6384098
1635,1982,-.4411978
1635,1983,-.2995127
1635,1984,-.2271923
1635,1985,-.0862821
1635,1986,.0310721
1635,1987,-.3159626
1635,1988,-.6549693
1635,1989,-1.231695
1635,1990,-1.100073
1635,1991,-.5899736
1635,1992,-.8412155
1635,1993,-.6925406
1635,1994,-.8818753
1635,1995,-1.085333
1635,1996,-1.001552
1635,1997,-.6554634
1635,1998,-.4310269
1635,1999,-.3732845
1635,2000,-.3134048
1635,2001,.0464715
1635,2002,-.4994917
1635,2003,-.6182863
1635,2004,-.4795218
1635,2005,-.4801134
1635,2006,-.3900987
1635,2007,-.4130693
1635,2008,-.5290803
1635,2009,-.2960173
1635,2010,-.3720587
1635,2011,-.3713628
1635,2012,-.5056439
1635,2013,-.4639593
1637,1970,-.1450763
1637,1971,-.3756748
1637,1972,-.504305
1637,1973,-.4367298
1638,1977,-.1587812
1638,1978,-.0996462
1638,1979,-.1207213
1638,1980,-.1167429
1638,1981,-.1671
1638,1982,-.2961363
1638,1983,-.2985593
1638,1984,-.3858
1638,1985,-.3894603
1638,1986,-.3494398
1639,1976,-.4023902
1639,1977,-.5156385
1640,1974,-.4720237
1640,1975,-.5629269
1640,1978,-.1303759
1640,1979,-.0842722
1640,1980,-.1134986
1640,1981,-.4648421
1640,1985,-.0504063
1640,1986,-.2927988
1640,1989,-.4990479
1640,1990,-.7006304
1640,1991,-.7629336
1640,1992,-.6736594
1640,1993,-.5438718
1640,1994,-.6053233
1640,1995,-.5567693
1640,1996,-.6713648
1641,1985,-1.03881
1641,1986,-.6759942
1641,1987,-1.072832
1641,1988,-.4948769
1641,1991,-.9051941
1641,1992,-.8752164
1641,1993,-1.060162
1641,1994,-1.121622
1641,1995,-1.038752
1641,1996,-.7380401
1641,1997,-.7046561
1641,1998,-.6961233
1641,1999,-.772526
1641,2000,-.425336
1641,2005,-2.062884
1642,1989,-.4057932
1642,1990,-.2930573
1642,1991,-.2695817
1642,1992,-.2968816
1642,1993,-.6026179
1642,2000,-1.017772
1642,2001,-.5047657
1642,2002,-1.799755
1643,1963,-.4730424
1643,1964,-.3526741
1643,1965,-.4581465
1643,1966,-.4247823
1643,1967,-.3044287
1643,1968,-.444885
1643,1969,-.4622906
1643,1972,-.4029734
1643,1973,-.4158211
1643,1974,-.3054541
1643,1975,-.328882
1643,1976,-.2751538
1643,1977,-.2124775
1643,1978,-.2646183
1643,1979,-.1462961
1643,1980,-.2518983
1643,1981,-.1773658
1643,1982,-.2605417
1643,1983,-.2564044
1643,1984,-.1878485
1643,1985,-.2246637
1643,1986,-.6198416
1644,1963,-.517056
1644,1964,-.4159157
1644,1965,-.2295129
1644,1966,-.2589207
1645,1977,-.4480828
1645,1978,-.4205268
1645,1979,-.500596
1645,1980,-.2664031
1645,1981,-.1791121
1645,1982,-.0615084
1645,1983,-.3774825
1645,1984,-.3203985
1645,1985,-.255309
1646,1976,-.2774532
1646,1977,-.31499
1646,1978,-.3289337
1646,1979,-.2870243
1646,1980,-.3648221
1646,1981,-.4463631
1646,1982,-.5912901
1646,1983,-.7919852
1646,1984,-.4438129
1647,1972,-.277749
1647,1973,-.3081434
1647,1974,-.3627943
1647,1975,-.3049991
1647,1976,-.1952876
1647,1977,-.3233921
1647,1978,-.3378349
1647,1979,-.3559667
1647,1980,-.3054966
1647,1981,-.4696774
1647,1982,-.3063616
1647,1983,-.5575423
1647,1984,-.4759913
1647,1985,-.5463966
1647,1986,-.9823014
1647,1987,-1.010863
1649,1984,.3353242
1649,1985,.2459246
1649,1986,.2565833
1649,1987,.2155987
1649,1988,.0741742
1650,1971,-.8513973
1650,1972,-.8908213
1650,1973,-.7528008
1650,1979,-.5588737
1650,1980,-.5450267
1650,1981,-.4878119
1651,1982,.1868317
1651,1983,.1766253
1651,1984,.1254678
1651,1985,-.0005043
1651,1986,-.1285672
1651,1987,-.1577367
1651,1988,-.2787774
1651,1989,-.2551169
1651,1990,-.2922358
1651,1991,-.0511111
1651,1992,-.1413452
1651,1993,-.0649418
1651,1994,-.0402889
1651,1995,.0317802
1651,1996,-.0496617
1651,1997,.006642
1651,1998,.0052103
1651,1999,-.1565707
1651,2000,-.1496495
1651,2001,-.0922874
1651,2002,-.1535343
1651,2003,-.3767532
1651,2004,-.2712313
1651,2005,-.4771412
1651,2006,-.6656889
1651,2007,-.625401
1652,1988,-.2722478
1652,1989,-.6192375
1652,1990,-.1529559
1652,1991,-.3599878
1652,1992,.2869332
1652,1993,.2893125
1652,1994,.3881594
1652,1995,-.4741035
1655,1969,-.0583342
1655,1970,-.0567241
1655,1971,-.1969092
1655,1972,-.2744044
1655,1973,-.1917047
1655,1974,.118121
1655,1975,-.1061278
1655,1976,-.1797171
1655,1977,-.1551593
1655,1978,-.2239415
1655,1979,-.2438059
1655,1980,-.2257563
1655,1981,-.2196252
1655,1982,-.1926142
1655,1983,-.0381308
1655,1984,-.149407
1655,1985,-.2262567
1655,1986,-.2755916
1655,1987,-.3006549
1655,1988,-.3481316
1655,1989,-.2902222
1655,1990,-.3022112
1655,1991,-.4010725
1655,1992,-.474253
1655,1993,-.4579293
1655,1994,-.292818
1655,1995,-.4160698
1655,1996,-.4491871
1655,1997,-.4883195
1655,1998,-.5043471
1655,1999,-.5075064
1655,2000,-.4536848
1655,2001,-.5146856
1655,2002,-.5326491
1655,2003,-.511232
1655,2004,-.7018738
1655,2005,-.5150174
1655,2006,-.4126748
1655,2007,-.4776899
1658,1986,-.5365433
1658,1987,-.2411678
1658,1988,-.653715
1659,1994,-.4949884
1661,1979,-.0114703
1661,1980,-.035401
1661,1981,.0289676
1661,1982,-.3162417
1661,1983,-.5279467
1661,1984,-1.324913
1661,1985,-.3659214
1661,1986,.041334
1661,1987,-1.151657
1661,1988,-.8371137
1661,1989,-.6964247
1661,1990,-.5353615
1661,1991,-.3365572
1661,1992,-.366809
1661,1993,-.4838333
1661,1994,-.4275791
1661,1995,-.2616133
1661,1996,-.3069473
1661,1997,-.3242247
1661,1998,-.156704
1661,1999,-.3321055
1661,2000,-.3321595
1661,2001,-.1588757
1661,2002,-.3532836
1661,2003,-.2809442
1661,2004,-.3300974
1661,2005,-.1672394
1661,2006,-.1348108
1661,2007,-.2027282
1661,2008,-.1526531
1661,2009,-.2214029
1661,2010,-.2017601
1661,2011,-.2433266
1661,2012,-.2277889
1661,2013,-.3554364
1661,2014,-.431744
1661,2015,-.3880962
1661,2016,-.5509436
1663,1963,-.4834234
1663,1964,-.4272041
1663,1965,-.3625613
1663,1966,-.2619708
1663,1967,-.1556747
1663,1968,-.1411929
1663,1969,-.1704922
1663,1970,.0082135
1663,1971,-.0079418
1663,1972,-.0189921
1663,1973,-.1303321
1663,1974,-.1693489
1663,1975,-.1371992
1663,1976,-.3215449
1663,1977,-.111693
1663,1978,-.0935065
1663,1979,-.0797257
1663,1980,.0226289
1663,1981,.013286
1663,1982,-.2431401
1663,1983,-.2069887
1663,1984,-.0865
1663,1985,-.0944503
1663,1986,.0008927
1663,1987,.4651156
1663,1988,.0819696
1663,1989,-.2320525
1663,1990,-.2529677
1663,1991,-.3019494
1663,1992,-.3222198
1663,1993,-.3471989
1663,1994,-.0783425
1663,1995,.2277131
1663,1996,.3148698
1663,1997,.2674055
1663,1998,.3002568
1663,1999,.3208348
1663,2000,.3565973
1663,2001,.3986323
1663,2002,.4821773
1663,2003,.5380151
1663,2004,.2372813
1663,2005,.0858366
1663,2006,.0789876
1663,2007,.0472005
1664,1986,.2053678
1664,1987,.3049396
1665,1970,-.0564338
1665,1971,-.6222645
1665,1972,-.7265074
1665,1973,-.5184643
1665,1974,-.0814624
1665,1975,.1451378
1665,1976,-.159311
1665,1977,-.2560523
1665,1978,-.3066805
1665,1979,-.1843152
1665,1980,.0183879
1665,1981,.040238
1665,1982,.0756157
1665,1983,-.2899567
1665,1984,-.3380055
1665,1985,-.0531058
1665,1986,.0140863
1666,1971,-.5709211
1666,1972,-.5611324
1666,1973,-.5624462
1666,1974,-.4340768
1666,1975,-.637683
1666,1976,-.2602463
1666,1977,-.346991
1666,1978,-.4474075
1668,1969,-.7887707
1668,1972,-1.125706
1671,1963,-.5359182
1671,1964,-.32595
1671,1965,-.2393408
1671,1966,-.216872
1671,1967,-.179179
1671,1968,-.2095088
1671,1969,-.315286
1671,1970,-.3783949
1671,1971,-.3380506
1671,1972,-.2613401
1671,1973,-.2582217
1671,1974,-.0259964
1671,1975,-.3725041
1671,1976,-.7815526
1671,1977,-.3813024
1672,1976,-.3160177
1672,1977,-.3810278
1672,1978,-.3532825
1672,1979,-.4300292
1672,1980,-.6142855
1672,1981,-.3713853
1672,1982,-.0481135
1672,1983,-.3164909
1675,1982,.3467871
1675,1983,.8665842
1675,1984,.6237565
1675,1985,.3048478
1675,1986,.1106374
1675,1987,.1009232
1675,1988,.2940242
1675,1989,.5113735
1675,1990,.5834607
1675,1991,.5248135
1675,1992,.4200275
1675,1993,.0852771
1677,1967,-.4174952
1677,1968,-.2340813
1677,1969,-.1211964
1677,1970,-.4323704
1677,1971,-.0470434
1677,1972,.041106
1677,1973,-.3696308
1677,1974,-.3558987
1677,1975,-.5379305
1677,1976,-.478529
1677,1977,-.2829537
1677,1978,-.3123189
1677,1979,-.3890653
1677,1980,-.1790049
1677,1981,-.4052184
1677,1982,-.4512324
1677,1983,-.3926393
1677,1984,-.3865182
1677,1985,-.3800025
1677,1986,-.38715
1677,1987,-.3222097
1677,1988,-.4410323
1677,1989,-.3445987
1677,1990,-.5316355
1677,1991,-.4755183
1677,1992,-.5343503
1677,1993,-.2989643
1677,1994,-.5508212
1677,1995,-.3167366
1677,1996,-.3402604
1677,1997,-.1196503
1677,1998,-.2869101
1677,1999,-.3986034
1677,2000,-.5602363
1677,2001,-.7353866
1677,2002,-.6519971
1677,2003,-.6877477
1677,2004,-.2759074
1677,2005,-.3922923
1677,2006,-.5604324
1678,1963,-.726459
1678,1964,-.5813666
1678,1965,-.4613484
1678,1966,-.5354689
1678,1967,-.9977867
1678,1971,-.6681731
1678,1972,-.58609
1678,1973,-.6358432
1678,1974,-.9070886
1678,1975,-.7902032
1678,1976,-.7671204
1678,1977,-.813764
1678,1978,-1.062878
1678,1979,-1.012734
1678,1980,-1.020308
1678,1981,-.8575221
1678,1982,-.69634
1678,1983,-.4949288
1678,1984,-.5705173
1678,1985,-.6924219
1678,1986,-.4396137
1678,1988,-.1631581
1678,1989,.2290976
1678,1990,.3698591
1678,1991,.4656781
1678,1992,.3249852
1678,1993,.2967715
1678,1994,.2838517
1678,1995,.2333443
1678,1996,.1853192
1678,1997,.4837758
1678,1998,.5710655
1678,1999,.4621179
1678,2000,.618952
1678,2001,.7511179
1678,2002,.717996
1678,2003,.688518
1678,2004,.7838972
1678,2005,.8600032
1678,2006,.8119711
1678,2007,1.033672
1678,2008,.238336
1678,2009,.397462
1678,2010,1.084248
1678,2011,.9872152
1678,2012,.9969577
1678,2013,.7432501
1678,2014,.0828194
1678,2016,.4201844
1681,2009,-.9330576
1681,2010,-1.852286
1681,2011,-1.746234
1683,1964,-.3474137
1683,1965,-.1705713
1683,1966,-.1064263
1683,1967,-.1857276
1683,1968,-.5639858
1683,1969,-.2213449
1683,1970,-.0498444
1683,1971,-.2553533
1683,1972,-.2162848
1683,1973,-.3703155
1683,1974,-.4995485
1683,1975,-.4770474
1683,1976,-.4785185
1684,1975,.7652743
1690,1983,.7168241
1690,1984,.415766
1690,1985,.7352127
1690,1986,1.005315
1690,1987,.8437954
1690,1988,.8734133
1690,1989,.7218816
1690,1990,.7914189
1690,1991,.6319611
1690,1992,.6240973
1690,1993,.1926473
1690,1994,.0341697
1690,1995,.1410797
1690,1998,-.0517084
1690,1999,.106626
1690,2000,.2793921
1690,2001,-1.431907
1690,2002,-.2162408
1690,2003,-.3773943
1690,2004,-.1221229
1690,2005,.5693525
1690,2006,.7999723
1690,2007,.9931665
1690,2008,1.018397
1690,2009,1.563196
1690,2010,1.642979
1690,2011,1.908581
1690,2012,2.173263
1690,2013,1.881745
1690,2014,1.725385
1690,2015,1.920031
1690,2016,1.686885
1691,1969,-.0543371
1691,1970,-.1106586
1691,1971,-.1926594
1691,1972,-.3114888
1691,1973,-.4351429
1691,1974,-.5664428
1691,1975,-.6764143
1691,1976,-.3013231
1691,1977,-.3171506
1692,1984,.3113951
1692,1985,-.1329233
1692,1986,-.0994908
1692,1987,.0932262
1692,1988,-.426611
1693,1985,.6336825
1693,1986,.5278557
1693,1987,.1755191
1693,1988,.3552545
1693,1989,.2558992
1693,1990,-.2949511
1694,1984,-.1236811
1694,1985,.1724146
1695,1985,-.7508716
1696,1984,-.6173348
1697,1980,.0096642
1698,1977,-.4923506
1699,1970,-.7017308
1699,1971,-.9961391
1699,1972,-.498197
1699,1973,-.3068266
1699,1974,-.4086427
1699,1975,-.4147041
1699,1976,-.0722177
1699,1977,.0917161
1699,1978,.0173581
1699,1979,-.4162577
1699,1980,-.5285952
1699,1981,-.1764962
1699,1982,.0057815
1699,1983,.0577853
1699,1984,.0445983
1700,1972,-.9890722
1700,1973,-.3738864
1700,1974,-.1341663
1700,1975,-.0653288
1700,1976,-.2164995
1700,1977,-.2515041
1700,1978,-.2200135
1700,1979,-.6390663
1700,1980,-.5059711
1700,1981,-.90921
1700,1982,-1.185739
1700,1983,-2.532669
1701,1975,.8534549
1701,1976,.7067535
1701,1977,.4033833
1701,1978,.2287126
1701,1979,-.1899849
1703,1970,.1888279
1703,1971,-.0781761
1703,1972,-.0671699
1703,1973,-.1557992
1703,1974,-.1463533
1703,1975,-.1745191
1703,1976,-.1938834
1703,1977,-.4236875
1703,1978,-.2133448
1703,1979,-.1897683
1703,1980,-.230656
1703,1981,-.2422106
1703,1982,-.1235132
1703,1983,-.2569126
1703,1984,-.416434
1703,1985,-.315875
1703,1986,-.2383635
1703,1987,-.194843
1703,1988,-.2271306
1703,1989,-.3590989
1703,1990,-.3441806
1703,1991,-.4172987
1703,1992,-.5263936
1703,1993,-.5280845
1703,1994,-1.06262
1703,1995,-.7156507
1703,1996,-.3848882
1703,1997,-.2708995
1703,1998,-1.733576
1704,1975,-.5839146
1704,1976,-1.541982
1704,1977,-.3674938
1704,1978,-.1005265
1704,1979,.0113176
1704,1980,.0200988
1704,1981,-.2209658
1704,1982,-1.291978
1704,1983,-.1297316
1704,1984,.140543
1704,1985,-.0745902
1704,1986,-.1362033
1704,1987,-.3215592
1704,1988,.5337762
1704,1989,.2855657
1704,1990,.0928354
1704,1991,.0053905
1704,1992,.0420324
1704,1993,.2603071
1704,1994,.3075518
1704,1995,.3276218
1704,1996,.4951819
1704,1997,.3864841
1704,1998,.5683457
1704,1999,.8015164
1704,2000,1.002308
1704,2001,.8047276
1704,2002,.363179
1704,2003,.2120379
1704,2004,.756146
1704,2005,.4436669
1704,2006,.5484202
1704,2007,.6727284
1704,2008,.5309465
1704,2009,-.4812474
1704,2010,.1804094
1704,2011,.481838
1704,2012,.3551436
1704,2013,.2434037
1704,2014,.5261012
1704,2015,.4658481
1704,2016,.6083352
1706,1977,-.3125536
1706,1978,-.210866
1706,1979,-.2307538
1706,1980,-.1838149
1706,1981,-.1622121
1706,1982,-.1924965
1706,1983,-.1708767
1706,1984,-.2864876
1706,1985,-.3023408
1706,1986,-.1357031
1706,1987,.0216966
1706,1988,.0191963
1706,1989,-.0361035
1706,1990,-.011882
1706,1991,-.0683826
1706,1992,-.1532661
1706,1993,-.1776533
1706,1994,-.1354072
1706,1995,-.1731651
1706,1996,-.2048195
1706,1997,-.2514613
1706,1998,-.1227175
1706,1999,-.0215137
1706,2000,-.0763093
1706,2001,.0009901
1706,2002,.0157427
1706,2003,-.114402
1706,2004,-.2343342
1706,2005,-.2862156
1706,2006,-.3424451
1706,2007,-.3552147
1706,2008,-.2842028
1706,2009,-.2218331
1706,2010,-.3117206
1706,2011,-.1861212
1706,2012,-.1346679
1706,2013,-.2324153
1706,2014,-.3080814
1706,2015,-.2416108
1706,2016,-.1024046
1707,1982,-.4813094
1707,1983,.0593512
1707,1984,-.1031268
1707,1986,-.8483058
1707,1987,-.2945624
1707,1988,-.8201239
1707,1989,-.8255392
1707,1990,-.5808929
1707,1991,-.6139945
1712,2002,-1.010989
1712,2003,-2.145735
1712,2004,-1.51309
1712,2005,-.814397
1712,2006,-.8321939
1712,2007,-.8973306
1712,2009,-.1515309
1712,2010,-.7893772
1712,2011,-.6948366
1712,2012,-.6526434
1712,2013,-.5168248
1712,2014,-.3173244
1712,2015,-.1325779
1712,2016,-.3371847
1716,1977,-.7612067
1716,1978,-.6921427
1720,1971,-.4245157
1720,1972,-.4312091
1720,1973,-.2830929
1720,1974,-.2614664
1720,1975,-.3676025
1720,1976,-.3351681
1720,1977,-.2921487
1720,1978,-.2838043
1720,1979,-.1942531
1720,1980,-.1973757
1720,1981,-.3279074
1722,1971,-.0011822
1722,1972,-.0953995
1722,1973,-.1609243
1722,1974,-.018365
1722,1977,.2218795
1724,1985,-.2553143
1724,1986,.0090158
1724,1987,-.1365411
1724,1988,-.1680063
1724,1989,.0678498
1724,1990,-.0462266
1724,1991,-.3024486
1725,1974,-.3839891
1725,1975,-.768963
1725,1976,-.6359676
1728,1981,-.3203009
1728,1982,-.3002783
1728,1983,-.3005726
1728,1984,-.2978232
1728,1985,-.2084155
1728,1986,-.2372924
1728,1987,-.1642306
1728,1988,-.1508388
1728,1989,-.1839293
1728,1990,-.2881985
1728,1991,-.4562783
1728,1992,-.5645097
1728,1993,-.3399102
1728,1994,-.4109017
1728,1995,-.3735591
1728,1996,-.4278544
1728,1997,-.2915818
1728,1998,-.2427091
1728,1999,-.2188319
1728,2000,-.2186261
1728,2001,-.2157504
1728,2002,-.241673
1728,2003,-.2282602
1728,2004,-.1586386
1728,2005,-.203185
1728,2006,-.1745429
1728,2007,-.1156787
1728,2008,-.1553843
1728,2009,-.225865
1728,2010,-.3025881
1728,2011,-.3322271
1728,2012,-.2879261
1729,1983,-.4268211
1729,1984,-.5456416
1729,1985,-.5851144
1729,1986,-.4940761
1729,1987,-.6202918
1729,1988,-.683102
1729,1989,-.5871236
1729,1990,-.413756
1729,1991,-.4365072
1729,1992,-.5484825
1729,1993,-.5190872
1730,1965,-.2527085
1730,1966,-.2838975
1730,1967,-.3383129
1730,1968,-.3740777
1730,1969,-.3799499
1730,1970,-.3932095
1730,1971,-.3236966
1730,1972,-.393627
1730,1973,-.5373214
1730,1974,-.4726143
1730,1975,-.5703278
1730,1976,-.6206549
1730,1977,-.4894569
1732,1982,-.3503641
1734,1984,-.0436723
1734,1985,-.0672717
1734,1986,-.1666273
1735,1978,-1.159295
1740,1978,-.4801168
1743,1971,-.1510291
1743,1972,-.1318476
1743,1973,-.1213543
1743,1974,-.1708237
1743,1975,-.3146583
1743,1976,-.1830989
1743,1977,-.094422
1743,1978,-.0901145
1743,1979,-.2212794
1743,1980,-.1940686
1743,1981,-.2090666
1743,1982,-.3603802
1743,1983,-.2660984
1743,1984,-.1865759
1743,1985,-.1159061
1743,1986,-.1329152
1743,1987,-.1837296
1743,1993,-.3143742
1743,1994,-.3151867
1743,1995,-.3891358
1743,1996,-.4701565
1743,1997,-.3416322
1743,1998,-.3121451
1743,1999,-.2053727
1743,2000,-.1428097
1743,2001,-.3189711
1743,2002,-.3750973
1743,2003,-.4076178
1743,2004,-.2894624
1743,2005,-.2727051
